epoca,erro
765,0.2014539687139293
766,0.2014374791548298
767,0.20142099327096316
768,0.2014045110659357
769,0.20138803254333085
770,0.20137155770670873
771,0.20135508655960643
772,0.20133861910553752
773,0.20132215534799214
774,0.20130569529043665
775,0.20128923893631356
776,0.2012727862890415
777,0.20125633735201492
778,0.20123989212860405
779,0.2012234506221549
780,0.20120701283598869
781,0.20119057877340232
782,0.20117414843766787
783,0.20115772183203257
784,0.20114129895971863
785,0.2011248798239234
786,0.2011084644278189
787,0.2010920527745519
788,0.20107564486724383
789,0.20105924070899084
790,0.20104284030286323
791,0.2010264436519059
792,0.20101005075913791
793,0.2009936616275526
794,0.20097727626011744
795,0.20096089465977388
796,0.20094451682943731
797,0.20092814277199716
798,0.2009117724903167
799,0.20089540598723282
800,0.20087904326555628
801,0.20086268432807142
802,0.20084632917753628
803,0.20082997781668235
804,0.20081363024821475
805,0.20079728647481196
806,0.200780946499126
807,0.20076461032378215
808,0.20074827795137917
809,0.2007319493844891
810,0.20071562462565729
811,0.20069930367740224
812,0.20068298654221586
813,0.20066667322256318
814,0.2006503637208825
815,0.2006340580395852
816,0.20061775618105604
817,0.20060145814765265
818,0.20058516394170614
819,0.20056887356552056
820,0.20055258702137313
821,0.20053630431151442
822,0.20052002543816785
823,0.2005037504035303
824,0.2004874792097716
825,0.20047121185903488
826,0.20045494835343644
827,0.2004386886950658
828,0.20042243288598569
829,0.2004061809282321
830,0.20038993282381437
831,0.20037368857471496
832,0.2003574481828899
833,0.20034121165026836
834,0.20032497897875304
835,0.20030875017022004
836,0.20029252522651886
837,0.2002763041494726
838,0.20026008694087777
839,0.20024387360250462
840,0.20022766413609697
841,0.20021145854337224
842,0.2001952568260217
843,0.2001790589857104
844,0.20016286502407707
845,0.20014667494273453
846,0.20013048874326936
847,0.2001143064272423
848,0.20009812799618804
849,0.20008195345161545
850,0.20006578279500767
851,0.20004961602782192
852,0.20003345315148996
853,0.2000172941674177
854,0.2000011390769858
855,0.19998498788154923
856,0.1999688405824377
857,0.19995269718095557
858,0.19993655767838195
859,0.19992042207597088
860,0.19990429037495122
861,0.19988816257652697
862,0.1998720386818771
863,0.19985591869215588
864,0.19983980260849277
865,0.1998236904319925
866,0.19980758216373545
867,0.19979147780477746
868,0.19977537735614986
869,0.1997592808188599
870,0.1997431881938906
871,0.19972709948220072
872,0.1997110146847252
873,0.1996949338023751
874,0.19967885683603753
875,0.199662783786576
876,0.19964671465483055
877,0.1996306494416174
878,0.1996145881477297
879,0.1995985307739371
880,0.1995824773209863
881,0.19956642778960063
882,0.19955038218048066
883,0.19953434049430402
884,0.1995183027317256
885,0.19950226889337763
886,0.19948623897986995
887,0.19947021299178974
888,0.19945419092970204
889,0.1994381727941496
890,0.19942215858565324
891,0.1994061483047116
892,0.19939014195180155
893,0.1993741395273783
894,0.19935814103187535
895,0.19934214646570478
896,0.19932615582925717
897,0.19931016912290184
898,0.1992941863469871
899,0.19927820750184005
900,0.19926223258776699
901,0.1992462616050535
902,0.1992302945539642
903,0.19921433143474346
904,0.19919837224761514
905,0.19918241699278263
906,0.19916646567042942
907,0.19915051828071867
908,0.1991345748237938
909,0.1991186352997783
910,0.19910269970877606
911,0.1990867680508713
912,0.1990708403261289
913,0.19905491653459434
914,0.199038996676294
915,0.19902308075123515
916,0.19900716875940608
917,0.19899126070077636
918,0.19897535657529689
919,0.1989594563828998
920,0.1989435601234991
921,0.19892766779699023
922,0.19891177940325064
923,0.1988958949421397
924,0.19888001441349867
925,0.1988641378171513
926,0.1988482651529035
927,0.19883239642054365
928,0.1988165316198429
929,0.19880067075055485
930,0.19878481381241608
931,0.19876896080514628
932,0.19875311172844803
933,0.19873726658200722
934,0.19872142536549314
935,0.19870558807855856
936,0.19868975472083988
937,0.1986739252919572
938,0.19865809979151458
939,0.1986422782191
940,0.19862646057428562
941,0.19861064685662794
942,0.19859483706566775
943,0.19857903120093037
944,0.19856322926192582
945,0.19854743124814891
946,0.19853163715907932
947,0.19851584699418176
948,0.19850006075290613
949,0.19848427843468766
950,0.19846850003894698
951,0.19845272556509025
952,0.1984369550125093
953,0.19842118838058187
954,0.19840542566867142
955,0.19838966687612775
956,0.19837391200228663
957,0.19835816104647028
958,0.1983424140079873
959,0.19832667088613293
960,0.19831093168018896
961,0.1982951963894242
962,0.19827946501309437
963,0.1982637375504421
964,0.19824801400069741
965,0.19823229436307763
966,0.19821657863678746
967,0.19820086682101928
968,0.19818515891495309
969,0.1981694549177568
970,0.19815375482858627
971,0.1981380586465854
972,0.1981223663708863
973,0.1981066780006095
974,0.19809099353486387
975,0.19807531297274697
976,0.19805963631334494
977,0.19804396355573287
