w2_0,w2_1,w2_2,w2_3,w2_4,w2_5,w2_6,w2_7,w2_8,w2_9,w2_10,w2_11,w2_12,w2_13,w2_14,w2_15,w2_16,w2_17,w2_18,w2_19,w2_20,w2_21,w2_22,w2_23,w2_24,w2_25
-0.16680379779123705,0.2048727298592862,-0.042429392518257045,0.06674070146351391,0.01165394889256958,-0.010023783866009918,-0.08100643894548715,0.16525047587493444,0.14474948749783287,-0.20160903566362495,-0.2623956402068748,-0.19207613884915664,-0.21807624131343706,0.1179446460404517,0.0028265084029354902,0.08050819357577953,0.09554327683894302,0.09272432263279025,0.11277705524573234,-0.15993790794422794,0.01579807497300218,0.19004995055802842,-0.20454339560721052,-0.16454850972539006,0.013211101603812801,0.16034419408942682
0.046676426417576945,0.022952621995198142,0.10171710092606795,0.05235308789984335,0.09548408347954822,-0.025286378932781364,-0.002861317130258938,0.14113672881999684,0.25247955034723013,0.14808027902242987,0.05701469143671162,-0.09871328436709298,0.002446702705000542,0.07371798528389903,0.05893885882027521,-0.08805463034325477,0.05394660637336705,0.08626119864288333,-0.017510428483392883,-0.6785132229725657,-0.09623715214822613,0.09475113180147857,-0.0892399276836693,-0.05551837276287626,0.11056740998168335,-0.006661877363748503
0.15981302577662726,0.09363949328008578,0.13543014993660546,-0.10508478090195773,-0.011081409939192273,0.14071200158348818,-0.09366843787758493,-0.1728293753003303,0.14716202867420294,0.11711289734345716,0.19815387891969494,0.06998757168887812,-0.027518938501758912,-0.16539795271285362,-0.020417592649222147,-0.08330164912053345,0.1434603592266231,0.21898442918117406,0.07606526696112735,0.1154107149906169,0.1998544207668473,-0.09748326150814551,-0.09658912933934977,-0.19552656555692688,0.16724075187013918,0.13307286534289595
-0.1629977618005736,-0.056309316732006,0.0072946109205587655,0.04865864858127001,0.006061170632910569,-0.09178231158981072,-0.10104615496523807,0.025853542954137193,-0.30779798284831217,0.5419075052253866,0.039483899473353797,-0.03112175367273881,0.03415464835384136,0.02610482019102592,0.09529883679207006,0.016360577416017385,-0.003058973136270556,0.02093608515804852,-0.07285516126065833,0.051620017384881756,-0.04782553594209392,-0.15531718488397475,0.03427644005137692,0.021216865465433745,0.06871190115583259,-0.1598794014049945
0.08158407327517483,0.057953701168617075,0.0758433417638051,0.13972608789892135,-0.02065995255999799,-0.028157113578516937,-0.20900227299363278,0.0682032856224947,0.005428193566927637,0.04359137581825002,-0.10247037323097909,-0.00451602454791973,0.0698132719075852,0.09901386887349926,-0.2759650225572897,-0.02351246588549409,0.5179418201267699,-0.05037797472883214,0.07104799427035788,-0.0924300798711145,-0.15016662836950337,-0.03318868813684289,-0.13987820682291457,-0.09678996734392743,0.1189837812850818,0.004578818132355762
-0.07700701821349809,0.04228035439291146,0.18421035401700328,0.21764660380204784,-0.10227304784698886,0.0118393684424754,-0.4197531426789493,-0.09994060214308903,-0.015349983538340451,-0.0019163440378255228,0.0018706391261824487,0.004587915055819645,-0.01786435600691421,0.14698378670041412,-0.1374362518380694,0.010386715340237248,-0.10106273245548912,0.010546675203354306,0.059692647651211905,-0.010492732233438233,0.0629961768010777,-0.05622915978006835,-0.0037725087381748675,0.0002344308949648335,0.004208751610453678,0.01527748673176017
-0.17519653149177894,0.3089528944043384,0.031097874234356254,0.011278521889508612,-0.09249503238961612,-0.027677522705678175,-0.080104569088309,-0.09532537889311327,0.15426030029340343,-0.11626331375815183,0.09804591892209344,0.01161163087342532,-0.07955317160060546,0.022020584037398296,-0.009877822177463337,0.009644354247299364,-0.09847665124073005,0.21856672274930258,-0.031564591123311225,-0.04644963731517378,-0.09442702450951249,-0.09133242998043836,0.10970062616334592,-0.0029186073780611,-0.04061572368066839,-0.17576683093733614
-0.005147227689338905,-0.15776096156641417,0.025082182316132136,0.004937689638705629,-0.16756757006921683,0.19565746237589907,0.16482940659286843,0.035396443512316494,0.02472410256650673,0.26204474429971664,-0.022840084730606152,0.10868415340839041,0.11339252452601915,0.06436322531987396,-0.03170126348115931,0.0077498053513491965,-0.12494960412499388,-0.09634843247438975,-0.12185560555613466,-0.15143707108142818,-0.13358210367041864,0.01530823853164856,-0.04561577742031528,0.1028703069483504,0.10886647342338264,-0.1635218130346637
-0.024858408298082214,-0.10769968579145721,0.11251112036927377,0.023479539252684117,-0.12060926849262478,0.28146969296715246,-0.03828388110600715,-0.127494662261861,0.0004816017609872386,0.09107535004092378,0.11076628570981957,0.027690213385572794,-0.09587118253498866,0.00047041376223357144,-0.09374130849086246,0.0008966174534249589,-0.18552276624095973,-0.177716081493822,0.07737801482337896,-0.015665619748358717,0.019449151637589132,0.23530799661261492,0.05058311435572242,-0.0775362254431649,-0.08909433209336262,-0.04956822433801657
-0.07614721864646427,-0.004784731318384756,0.07509328124696162,0.04350896426351368,-0.1757328482220079,-0.09506928155488673,0.1628873506853366,0.17944768836434444,-0.06542125492485933,-0.04043179170446996,-0.04519051644791994,0.18988001960038883,-0.0051168701540499255,-0.12056654512200574,0.19612393493732733,-0.06841031723980857,-0.08704116074916828,-0.11757410657157723,0.05712605598795676,0.04493508923129085,-0.09610763225902541,0.1834407179844132,-0.038128815691459046,-0.1152057638269718,-0.11031021299907015,0.11518525993070781
